graph_label,graph_family,method,n,m,max_degree,max_congestion,runtime_seconds,status
house_of_graphs_0083,.,kolman,19,55,6,18,0.19,ok
house_of_graphs_0083,.,okamoto_exact,19,55,6,14,4023.39,ok
house_of_graphs_0103,.,kolman,19,58,7,22,0.18,ok
house_of_graphs_0103,.,okamoto_exact,19,58,7,14,2057.69,ok
house_of_graphs_0123,.,kolman,19,51,6,18,0.18,ok
house_of_graphs_0123,.,okamoto_exact,19,51,6,12,5817.05,ok
house_of_graphs_0143,.,kolman,16,20,4,,,invalid_graph
house_of_graphs_0143,.,okamoto_exact,16,20,4,,,invalid_graph
house_of_graphs_0163,.,kolman,18,27,3,5,0.08,ok
house_of_graphs_0163,.,okamoto_exact,18,27,3,3,881.62,ok
house_of_graphs_0183,.,kolman,18,43,5,16,0.08,ok
house_of_graphs_0183,.,okamoto_exact,18,43,5,11,822.78,ok
house_of_graphs_0203,.,kolman,16,56,7,23,0.09,ok
house_of_graphs_0203,.,okamoto_exact,16,56,7,15,64.88,ok
house_of_graphs_0223,.,kolman,18,29,4,8,0.09,ok
house_of_graphs_0223,.,okamoto_exact,18,29,4,6,1000.67,ok
house_of_graphs_0243,.,kolman,19,32,6,8,0.22,ok
house_of_graphs_0243,.,okamoto_exact,19,32,6,6,2835.34,ok
house_of_graphs_0263,.,kolman,18,35,6,9,0.07,ok
house_of_graphs_0263,.,okamoto_exact,18,35,6,6,1055.88,ok
house_of_graphs_0283,.,kolman,19,33,6,7,0.35,ok
house_of_graphs_0283,.,okamoto_exact,19,33,6,6,4485.12,ok
house_of_graphs_0303,.,kolman,16,24,3,5,0.02,ok
house_of_graphs_0303,.,okamoto_exact,16,24,3,4,84.97,ok
house_of_graphs_0323,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_0323,.,okamoto_exact,18,27,3,5,819.31,ok
house_of_graphs_0343,.,kolman,19,18,3,1,0.0,ok
house_of_graphs_0343,.,okamoto_exact,19,18,3,1,2745.6,ok
house_of_graphs_0363,.,kolman,14,15,3,2,0.04,ok
house_of_graphs_0363,.,okamoto_exact,14,15,3,2,8.2,ok
house_of_graphs_0383,.,kolman,14,35,5,11,0.04,ok
house_of_graphs_0383,.,okamoto_exact,14,35,5,8,7.12,ok
house_of_graphs_0403,.,kolman,15,75,10,30,0.01,ok
house_of_graphs_0403,.,okamoto_exact,15,75,10,18,15.22,ok
house_of_graphs_0423,.,kolman,17,16,4,1,0.0,ok
house_of_graphs_0423,.,okamoto_exact,17,16,4,1,283.26,ok
house_of_graphs_0443,.,kolman,16,40,5,13,0.03,ok
house_of_graphs_0443,.,okamoto_exact,16,40,5,10,83.02,ok
house_of_graphs_0463,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_0463,.,okamoto_exact,18,27,3,4,957.83,ok
house_of_graphs_0483,.,kolman,18,42,8,10,0.1,ok
house_of_graphs_0483,.,okamoto_exact,18,42,8,8,782.88,ok
house_of_graphs_0503,.,kolman,19,44,10,12,0.21,ok
house_of_graphs_0503,.,okamoto_exact,19,44,10,7,4825.34,ok
house_of_graphs_0523,.,kolman,19,45,10,10,0.17,ok
house_of_graphs_0523,.,okamoto_exact,19,45,10,8,2395.08,ok
house_of_graphs_0543,.,kolman,19,47,10,10,0.27,ok
house_of_graphs_0543,.,okamoto_exact,19,47,10,8,5530.74,ok
house_of_graphs_0563,.,kolman,19,45,9,9,0.16,ok
house_of_graphs_0563,.,okamoto_exact,19,45,9,7,2703.01,ok
house_of_graphs_0583,.,kolman,19,44,8,8,0.11,ok
house_of_graphs_0583,.,okamoto_exact,19,44,8,6,2618.95,ok
house_of_graphs_0603,.,kolman,19,44,8,8,0.18,ok
house_of_graphs_0603,.,okamoto_exact,19,44,8,7,5614.69,ok
house_of_graphs_0623,.,kolman,19,46,9,9,0.29,ok
house_of_graphs_0623,.,okamoto_exact,19,46,9,7,5410.39,ok
house_of_graphs_0643,.,kolman,19,46,13,13,0.11,ok
house_of_graphs_0643,.,okamoto_exact,19,46,13,7,2645.21,ok
house_of_graphs_0663,.,kolman,19,45,10,11,0.14,ok
house_of_graphs_0663,.,okamoto_exact,19,45,10,6,3509.12,ok
house_of_graphs_0683,.,kolman,19,46,9,10,0.11,ok
house_of_graphs_0683,.,okamoto_exact,19,46,9,7,2580.71,ok
house_of_graphs_0703,.,kolman,19,48,10,12,0.19,ok
house_of_graphs_0703,.,okamoto_exact,19,48,10,9,2845.83,ok
house_of_graphs_0723,.,kolman,19,44,9,11,0.36,ok
house_of_graphs_0723,.,okamoto_exact,19,44,9,7,5362.93,ok
house_of_graphs_0743,.,kolman,19,47,10,11,0.18,ok
house_of_graphs_0743,.,okamoto_exact,19,47,10,8,5389.35,ok
house_of_graphs_0763,.,kolman,19,45,10,11,0.26,ok
house_of_graphs_0763,.,okamoto_exact,19,45,10,8,2996.78,ok
house_of_graphs_0783,.,kolman,19,44,9,10,0.19,ok
house_of_graphs_0783,.,okamoto_exact,19,44,9,6,2580.27,ok
house_of_graphs_0803,.,kolman,19,45,9,9,0.32,ok
house_of_graphs_0803,.,okamoto_exact,19,45,9,7,5564.46,ok
house_of_graphs_0823,.,kolman,19,44,9,10,0.16,ok
house_of_graphs_0823,.,okamoto_exact,19,44,9,7,2612.1,ok
house_of_graphs_0843,.,kolman,19,46,9,9,0.48,ok
house_of_graphs_0843,.,okamoto_exact,19,46,9,8,5333.89,ok
house_of_graphs_0863,.,kolman,19,44,8,12,0.34,ok
house_of_graphs_0863,.,okamoto_exact,19,44,8,8,4103.84,ok
house_of_graphs_0883,.,kolman,16,22,4,5,0.02,ok
house_of_graphs_0883,.,okamoto_exact,16,22,4,4,83.87,ok
house_of_graphs_0903,.,kolman,17,23,4,6,0.04,ok
house_of_graphs_0903,.,okamoto_exact,17,23,4,5,310.59,ok
house_of_graphs_0923,.,kolman,18,25,4,7,0.09,ok
house_of_graphs_0923,.,okamoto_exact,18,25,4,4,833.88,ok
house_of_graphs_0943,.,kolman,18,24,4,6,0.07,ok
house_of_graphs_0943,.,okamoto_exact,18,24,4,5,1016.87,ok
house_of_graphs_0963,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_0963,.,okamoto_exact,18,26,4,5,1032.72,ok
house_of_graphs_0983,.,kolman,18,27,5,6,0.11,ok
house_of_graphs_0983,.,okamoto_exact,18,27,5,5,1044.46,ok
house_of_graphs_1003,.,kolman,18,25,5,5,0.11,ok
house_of_graphs_1003,.,okamoto_exact,18,25,5,5,1024.95,ok
house_of_graphs_1023,.,kolman,18,27,5,8,0.07,ok
house_of_graphs_1023,.,okamoto_exact,18,27,5,6,1046.56,ok
house_of_graphs_1043,.,kolman,18,26,4,8,0.11,ok
house_of_graphs_1043,.,okamoto_exact,18,26,4,5,830.79,ok
house_of_graphs_1063,.,kolman,18,26,5,6,0.11,ok
house_of_graphs_1063,.,okamoto_exact,18,26,5,5,981.56,ok
house_of_graphs_1083,.,kolman,18,26,5,6,0.1,ok
house_of_graphs_1083,.,okamoto_exact,18,26,5,5,1018.36,ok
house_of_graphs_1103,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_1103,.,okamoto_exact,18,25,4,5,990.63,ok
house_of_graphs_1123,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1123,.,okamoto_exact,18,25,4,5,1015.23,ok
house_of_graphs_1143,.,kolman,18,26,4,7,0.1,ok
house_of_graphs_1143,.,okamoto_exact,18,26,4,5,1008.71,ok
house_of_graphs_1163,.,kolman,18,25,4,7,0.11,ok
house_of_graphs_1163,.,okamoto_exact,18,25,4,5,995.28,ok
house_of_graphs_1183,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1183,.,okamoto_exact,18,25,4,5,1029.42,ok
house_of_graphs_1203,.,kolman,18,28,5,8,0.11,ok
house_of_graphs_1203,.,okamoto_exact,18,28,5,6,982.62,ok
house_of_graphs_1223,.,kolman,18,25,5,6,0.07,ok
house_of_graphs_1223,.,okamoto_exact,18,25,5,5,1022.67,ok
house_of_graphs_1243,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1243,.,okamoto_exact,18,26,4,5,1022.79,ok
house_of_graphs_1263,.,kolman,18,24,4,5,0.11,ok
house_of_graphs_1263,.,okamoto_exact,18,24,4,4,836.45,ok
house_of_graphs_1283,.,kolman,14,42,6,12,0.01,ok
house_of_graphs_1283,.,okamoto_exact,14,42,6,6,8.62,ok
house_of_graphs_1303,.,kolman,19,38,4,6,0.28,ok
house_of_graphs_1303,.,okamoto_exact,19,38,4,4,4721.11,ok
house_of_graphs_1323,.,kolman,19,57,6,12,0.27,ok
house_of_graphs_1323,.,okamoto_exact,19,57,6,6,4647.58,ok
house_of_graphs_1343,.,kolman,15,24,4,6,0.01,ok
house_of_graphs_1343,.,okamoto_exact,15,24,4,5,24.75,ok
house_of_graphs_1363,.,kolman,16,48,10,14,0.02,ok
house_of_graphs_1363,.,okamoto_exact,16,48,10,9,104.26,ok
house_of_graphs_1383,.,kolman,19,67,11,19,0.13,ok
house_of_graphs_1383,.,okamoto_exact,19,67,11,12,2935.76,ok
house_of_graphs_1403,.,kolman,19,68,13,16,0.3,ok
house_of_graphs_1403,.,okamoto_exact,19,68,13,12,4632.32,ok
house_of_graphs_1423,.,kolman,16,32,4,10,0.02,ok
house_of_graphs_1423,.,okamoto_exact,16,32,4,8,72.6,ok
house_of_graphs_1443,.,kolman,14,21,3,5,0.01,ok
house_of_graphs_1443,.,okamoto_exact,14,21,3,4,7.64,ok
house_of_graphs_1463,.,kolman,16,120,15,60,0.02,ok
house_of_graphs_1463,.,okamoto_exact,16,120,15,15,34.36,ok
house_of_graphs_1483,.,kolman,18,27,3,5,0.09,ok
house_of_graphs_1483,.,okamoto_exact,18,27,3,5,967.65,ok
house_of_graphs_1503,.,kolman,18,27,3,5,0.12,ok
house_of_graphs_1503,.,okamoto_exact,18,27,3,4,1076.33,ok
house_of_graphs_1523,.,kolman,14,21,3,7,0.04,ok
house_of_graphs_1523,.,okamoto_exact,14,21,3,5,7.55,ok
house_of_graphs_1543,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_1543,.,okamoto_exact,16,24,3,5,80.75,ok
house_of_graphs_1563,.,kolman,18,36,4,12,0.08,ok
house_of_graphs_1563,.,okamoto_exact,18,36,4,10,671.81,ok
house_of_graphs_1583,.,kolman,16,32,4,8,0.08,ok
house_of_graphs_1583,.,okamoto_exact,16,32,4,8,75.78,ok
house_of_graphs_1603,.,kolman,18,36,4,12,0.08,ok
house_of_graphs_1603,.,okamoto_exact,18,36,4,10,646.95,ok
house_of_graphs_1623,.,kolman,16,25,5,6,0.08,ok
house_of_graphs_1623,.,okamoto_exact,16,25,5,5,76.12,ok
house_of_graphs_1643,.,kolman,19,30,6,6,0.13,ok
house_of_graphs_1643,.,okamoto_exact,19,30,6,5,3172.3,ok
house_of_graphs_1663,.,kolman,18,36,4,8,0.07,ok
house_of_graphs_1663,.,okamoto_exact,18,36,4,6,788.95,ok
house_of_graphs_1683,.,kolman,15,30,6,8,0.01,ok
house_of_graphs_1683,.,okamoto_exact,15,30,6,6,22.37,ok
house_of_graphs_1703,.,kolman,17,27,4,7,0.04,ok
house_of_graphs_1703,.,okamoto_exact,17,27,4,5,326.6,ok
house_of_graphs_1723,.,kolman,17,45,12,20,0.05,ok
house_of_graphs_1723,.,okamoto_exact,17,45,12,14,325.26,ok
house_of_graphs_1743,.,kolman,18,27,3,5,0.09,ok
house_of_graphs_1743,.,okamoto_exact,18,27,3,4,1120.69,ok
house_of_graphs_1763,.,kolman,17,28,5,6,0.04,ok
house_of_graphs_1763,.,okamoto_exact,17,28,5,5,322.33,ok
house_of_graphs_1783,.,kolman,15,36,12,21,0.03,ok
house_of_graphs_1783,.,okamoto_exact,15,36,12,13,27.05,ok
house_of_graphs_1803,.,kolman,17,16,16,1,0.0,ok
house_of_graphs_1803,.,okamoto_exact,17,16,16,1,242.15,ok
house_of_graphs_1823,.,kolman,19,60,15,30,0.31,ok
house_of_graphs_1823,.,okamoto_exact,19,60,15,17,4132.79,ok
house_of_graphs_1843,.,kolman,17,68,13,33,0.03,ok
house_of_graphs_1843,.,okamoto_exact,17,68,13,14,352.4,ok
house_of_graphs_1863,.,kolman,15,26,6,7,0.04,ok
house_of_graphs_1863,.,okamoto_exact,15,26,6,6,30.23,ok
house_of_graphs_1883,.,kolman,18,54,6,20,0.07,ok
house_of_graphs_1883,.,okamoto_exact,18,54,6,12,741.43,ok
house_of_graphs_1903,.,kolman,17,34,4,8,0.09,ok
house_of_graphs_1903,.,okamoto_exact,17,34,4,8,253.19,ok
house_of_graphs_1923,.,kolman,16,40,5,12,0.04,ok
house_of_graphs_1923,.,okamoto_exact,16,40,5,11,68.12,ok
house_of_graphs_1943,.,kolman,18,9,1,,,invalid_graph
house_of_graphs_1943,.,okamoto_exact,18,9,1,,,invalid_graph
house_of_graphs_1963,.,kolman,19,18,4,1,0.0,ok
house_of_graphs_1963,.,okamoto_exact,19,18,4,1,0.0,ok
house_of_graphs_0004,.,kolman,15,14,8,1,0.0,ok
house_of_graphs_0004,.,okamoto_exact,15,14,8,1,20.37,ok
house_of_graphs_0024,.,kolman,14,13,4,1,0.0,ok
house_of_graphs_0024,.,okamoto_exact,14,13,4,1,6.84,ok
house_of_graphs_0044,.,kolman,17,45,6,14,0.04,ok
house_of_graphs_0044,.,okamoto_exact,17,45,6,10,305.35,ok
house_of_graphs_0064,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_0064,.,okamoto_exact,18,27,3,4,852.38,ok
house_of_graphs_0084,.,kolman,19,54,7,20,0.44,ok
house_of_graphs_0084,.,okamoto_exact,19,54,7,13,5382.94,ok
house_of_graphs_0104,.,kolman,19,57,7,20,0.48,ok
house_of_graphs_0104,.,okamoto_exact,19,57,7,14,5588.78,ok
house_of_graphs_0124,.,kolman,19,51,7,17,0.19,ok
house_of_graphs_0124,.,okamoto_exact,19,51,7,12,5965.15,ok
house_of_graphs_0144,.,kolman,16,20,3,,,invalid_graph
house_of_graphs_0144,.,okamoto_exact,16,20,3,,,invalid_graph
house_of_graphs_0164,.,kolman,16,50,15,22,0.02,ok
house_of_graphs_0164,.,okamoto_exact,16,50,15,7,93.86,ok
house_of_graphs_0184,.,kolman,18,48,12,15,0.11,ok
house_of_graphs_0184,.,okamoto_exact,18,48,12,14,995.35,ok
house_of_graphs_0204,.,kolman,14,26,5,6,0.04,ok
house_of_graphs_0204,.,okamoto_exact,14,26,5,5,8.39,ok
house_of_graphs_0224,.,kolman,18,30,5,10,0.07,ok
house_of_graphs_0224,.,okamoto_exact,18,30,5,7,990.63,ok
house_of_graphs_0244,.,kolman,19,31,6,7,0.29,ok
house_of_graphs_0244,.,okamoto_exact,19,31,6,5,5228.19,ok
house_of_graphs_0264,.,kolman,17,27,5,7,0.04,ok
house_of_graphs_0264,.,okamoto_exact,17,27,5,5,264.54,ok
house_of_graphs_0284,.,kolman,19,34,6,9,0.12,ok
house_of_graphs_0284,.,okamoto_exact,19,34,6,6,2271.28,ok
house_of_graphs_0304,.,kolman,16,24,3,4,0.02,ok
house_of_graphs_0304,.,okamoto_exact,16,24,3,4,106.26,ok
house_of_graphs_0324,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_0324,.,okamoto_exact,18,27,3,5,836.84,ok
house_of_graphs_0344,.,kolman,16,15,3,1,0.0,ok
house_of_graphs_0344,.,okamoto_exact,16,15,3,1,0.0,ok
house_of_graphs_0364,.,kolman,14,14,3,2,0.04,ok
house_of_graphs_0364,.,okamoto_exact,14,14,3,2,8.33,ok
house_of_graphs_0384,.,kolman,16,40,5,9,0.02,ok
house_of_graphs_0384,.,okamoto_exact,16,40,5,8,78.08,ok
house_of_graphs_0404,.,kolman,16,80,10,30,0.02,ok
house_of_graphs_0404,.,okamoto_exact,16,80,10,18,52.93,ok
house_of_graphs_0424,.,kolman,18,17,4,1,0.0,ok
house_of_graphs_0424,.,okamoto_exact,18,17,4,1,0.0,ok
house_of_graphs_0444,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_0444,.,okamoto_exact,16,32,4,8,71.09,ok
house_of_graphs_0464,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_0464,.,okamoto_exact,18,27,3,5,979.74,ok
house_of_graphs_0484,.,kolman,18,43,9,10,0.07,ok
house_of_graphs_0484,.,okamoto_exact,18,43,9,9,806.05,ok
house_of_graphs_0504,.,kolman,19,44,9,10,0.18,ok
house_of_graphs_0504,.,okamoto_exact,19,44,9,6,5392.66,ok
house_of_graphs_0524,.,kolman,19,45,9,12,0.1,ok
house_of_graphs_0524,.,okamoto_exact,19,45,9,7,2545.88,ok
house_of_graphs_0544,.,kolman,19,45,9,9,0.18,ok
house_of_graphs_0544,.,okamoto_exact,19,45,9,7,2718.76,ok
house_of_graphs_0564,.,kolman,19,46,9,10,0.11,ok
house_of_graphs_0564,.,okamoto_exact,19,46,9,8,2810.26,ok
house_of_graphs_0584,.,kolman,19,46,10,10,0.17,ok
house_of_graphs_0584,.,okamoto_exact,19,46,10,8,2712.79,ok
house_of_graphs_0604,.,kolman,19,44,9,9,0.11,ok
house_of_graphs_0604,.,okamoto_exact,19,44,9,7,2817.78,ok
house_of_graphs_0624,.,kolman,19,47,9,10,0.18,ok
house_of_graphs_0624,.,okamoto_exact,19,47,9,8,5577.54,ok
house_of_graphs_0644,.,kolman,19,45,12,14,0.35,ok
house_of_graphs_0644,.,okamoto_exact,19,45,12,6,4499.7,ok
house_of_graphs_0664,.,kolman,19,46,11,12,0.12,ok
house_of_graphs_0664,.,okamoto_exact,19,46,11,7,2904.99,ok
house_of_graphs_0684,.,kolman,19,47,10,11,0.19,ok
house_of_graphs_0684,.,okamoto_exact,19,47,10,8,5641.02,ok
house_of_graphs_0704,.,kolman,19,45,10,12,0.32,ok
house_of_graphs_0704,.,okamoto_exact,19,45,10,7,2905.81,ok
house_of_graphs_0724,.,kolman,19,45,10,12,0.63,ok
house_of_graphs_0724,.,okamoto_exact,19,45,10,8,4570.61,ok
house_of_graphs_0744,.,kolman,19,48,11,12,0.18,ok
house_of_graphs_0744,.,okamoto_exact,19,48,11,9,2761.52,ok
house_of_graphs_0764,.,kolman,19,46,10,10,0.27,ok
house_of_graphs_0764,.,okamoto_exact,19,46,10,6,5458.49,ok
house_of_graphs_0784,.,kolman,19,45,9,10,0.22,ok
house_of_graphs_0784,.,okamoto_exact,19,45,9,7,3580.64,ok
house_of_graphs_0804,.,kolman,19,46,10,10,0.19,ok
house_of_graphs_0804,.,okamoto_exact,19,46,10,7,3292.03,ok
house_of_graphs_0824,.,kolman,19,45,10,11,0.19,ok
house_of_graphs_0824,.,okamoto_exact,19,45,10,8,5468.98,ok
house_of_graphs_0844,.,kolman,19,47,10,10,0.3,ok
house_of_graphs_0844,.,okamoto_exact,19,47,10,8,4561.68,ok
house_of_graphs_0864,.,kolman,19,45,9,11,0.27,ok
house_of_graphs_0864,.,okamoto_exact,19,45,9,9,3216.42,ok
house_of_graphs_0884,.,kolman,17,23,4,5,0.03,ok
house_of_graphs_0884,.,okamoto_exact,17,23,4,4,259.06,ok
house_of_graphs_0904,.,kolman,17,24,4,7,0.05,ok
house_of_graphs_0904,.,okamoto_exact,17,24,4,5,308.02,ok
house_of_graphs_0924,.,kolman,18,25,4,5,0.08,ok
house_of_graphs_0924,.,okamoto_exact,18,25,4,4,870.15,ok
house_of_graphs_0944,.,kolman,18,25,4,9,0.11,ok
house_of_graphs_0944,.,okamoto_exact,18,25,4,5,1061.89,ok
house_of_graphs_0964,.,kolman,18,27,5,8,0.1,ok
house_of_graphs_0964,.,okamoto_exact,18,27,5,5,1010.47,ok
house_of_graphs_0984,.,kolman,18,27,5,8,0.07,ok
house_of_graphs_0984,.,okamoto_exact,18,27,5,5,841.72,ok
house_of_graphs_1004,.,kolman,18,25,4,6,0.1,ok
house_of_graphs_1004,.,okamoto_exact,18,25,4,5,1024.92,ok
house_of_graphs_1024,.,kolman,18,26,4,7,0.1,ok
house_of_graphs_1024,.,okamoto_exact,18,26,4,5,1044.79,ok
house_of_graphs_1044,.,kolman,18,26,4,6,0.11,ok
house_of_graphs_1044,.,okamoto_exact,18,26,4,5,1061.26,ok
house_of_graphs_1064,.,kolman,18,24,4,5,0.07,ok
house_of_graphs_1064,.,okamoto_exact,18,24,4,4,874.69,ok
house_of_graphs_1084,.,kolman,18,25,4,5,0.1,ok
house_of_graphs_1084,.,okamoto_exact,18,25,4,4,852.78,ok
house_of_graphs_1104,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_1104,.,okamoto_exact,18,25,4,5,988.11,ok
house_of_graphs_1124,.,kolman,18,25,4,8,0.11,ok
house_of_graphs_1124,.,okamoto_exact,18,25,4,5,1009.15,ok
house_of_graphs_1144,.,kolman,18,27,5,7,0.11,ok
house_of_graphs_1144,.,okamoto_exact,18,27,5,5,1013.47,ok
house_of_graphs_1164,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_1164,.,okamoto_exact,18,26,4,6,976.5,ok
house_of_graphs_1184,.,kolman,18,25,4,8,0.13,ok
house_of_graphs_1184,.,okamoto_exact,18,25,4,5,1015.83,ok
house_of_graphs_1204,.,kolman,18,24,4,6,0.07,ok
house_of_graphs_1204,.,okamoto_exact,18,24,4,4,837.68,ok
house_of_graphs_1224,.,kolman,18,25,4,6,0.13,ok
house_of_graphs_1224,.,okamoto_exact,18,25,4,5,1026.52,ok
house_of_graphs_1244,.,kolman,18,27,4,7,0.1,ok
house_of_graphs_1244,.,okamoto_exact,18,27,4,6,978.13,ok
house_of_graphs_1264,.,kolman,18,25,4,7,0.1,ok
house_of_graphs_1264,.,okamoto_exact,18,25,4,5,1001.06,ok
house_of_graphs_1284,.,kolman,14,49,7,16,0.03,ok
house_of_graphs_1284,.,okamoto_exact,14,49,7,7,6.48,ok
house_of_graphs_1304,.,kolman,19,38,4,6,0.51,ok
house_of_graphs_1304,.,okamoto_exact,19,38,4,4,4730.91,ok
house_of_graphs_1324,.,kolman,16,56,7,16,0.02,ok
house_of_graphs_1324,.,okamoto_exact,16,56,7,7,99.05,ok
house_of_graphs_1344,.,kolman,16,24,3,6,0.03,ok
house_of_graphs_1344,.,okamoto_exact,16,24,3,4,82.64,ok
house_of_graphs_1364,.,kolman,16,51,10,14,0.03,ok
house_of_graphs_1364,.,okamoto_exact,16,51,10,11,97.35,ok
house_of_graphs_1384,.,kolman,19,71,10,20,0.18,ok
house_of_graphs_1384,.,okamoto_exact,19,71,10,14,5160.54,ok
house_of_graphs_1404,.,kolman,19,73,13,19,0.18,ok
house_of_graphs_1404,.,okamoto_exact,19,73,13,13,5159.41,ok
house_of_graphs_1424,.,kolman,17,34,4,10,0.04,ok
house_of_graphs_1424,.,okamoto_exact,17,34,4,8,236.31,ok
house_of_graphs_1444,.,kolman,14,14,2,2,0.0,ok
house_of_graphs_1444,.,okamoto_exact,14,14,2,2,6.72,ok
house_of_graphs_1464,.,kolman,17,17,2,2,0.04,ok
house_of_graphs_1464,.,okamoto_exact,17,17,2,2,230.7,ok
house_of_graphs_1484,.,kolman,14,21,3,4,0.02,ok
house_of_graphs_1484,.,okamoto_exact,14,21,3,4,7.53,ok
house_of_graphs_1504,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_1504,.,okamoto_exact,18,27,3,4,884.84,ok
house_of_graphs_1524,.,kolman,16,24,3,5,0.02,ok
house_of_graphs_1524,.,okamoto_exact,16,24,3,5,83.89,ok
house_of_graphs_1544,.,kolman,16,24,3,7,0.03,ok
house_of_graphs_1544,.,okamoto_exact,16,24,3,5,80.13,ok
house_of_graphs_1564,.,kolman,16,63,8,26,0.02,ok
house_of_graphs_1564,.,okamoto_exact,16,63,8,14,73.54,ok
house_of_graphs_1584,.,kolman,16,32,4,10,0.03,ok
house_of_graphs_1584,.,okamoto_exact,16,32,4,8,77.78,ok
house_of_graphs_1604,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_1604,.,okamoto_exact,18,27,3,5,993.04,ok
house_of_graphs_1624,.,kolman,16,25,5,7,0.02,ok
house_of_graphs_1624,.,okamoto_exact,16,25,5,5,78.24,ok
house_of_graphs_1644,.,kolman,19,30,6,7,0.2,ok
house_of_graphs_1644,.,okamoto_exact,19,30,6,5,5419.35,ok
house_of_graphs_1664,.,kolman,19,18,9,1,0.0,ok
house_of_graphs_1664,.,okamoto_exact,19,18,9,1,2932.6,ok
house_of_graphs_1684,.,kolman,16,22,5,5,0.05,ok
house_of_graphs_1684,.,okamoto_exact,16,22,5,5,79.86,ok
house_of_graphs_1704,.,kolman,16,24,3,6,0.03,ok
house_of_graphs_1704,.,okamoto_exact,16,24,3,5,80.64,ok
house_of_graphs_1724,.,kolman,16,24,3,5,0.03,ok
house_of_graphs_1724,.,okamoto_exact,16,24,3,4,80.59,ok
house_of_graphs_1744,.,kolman,18,27,3,4,0.08,ok
house_of_graphs_1744,.,okamoto_exact,18,27,3,4,870.65,ok
house_of_graphs_1764,.,kolman,14,24,4,8,0.01,ok
house_of_graphs_1764,.,okamoto_exact,14,24,4,7,8.79,ok
house_of_graphs_1784,.,kolman,15,26,13,13,0.01,ok
house_of_graphs_1784,.,okamoto_exact,15,26,13,13,18.16,ok
house_of_graphs_1804,.,kolman,18,24,4,4,0.08,ok
house_of_graphs_1804,.,okamoto_exact,18,24,4,4,890.28,ok
house_of_graphs_1824,.,kolman,19,48,16,27,0.68,ok
house_of_graphs_1824,.,okamoto_exact,19,48,16,17,4746.59,ok
house_of_graphs_1844,.,kolman,17,68,11,29,0.11,ok
house_of_graphs_1844,.,okamoto_exact,17,68,11,13,366.21,ok
house_of_graphs_1864,.,kolman,15,26,4,8,0.03,ok
house_of_graphs_1864,.,okamoto_exact,15,26,4,6,29.22,ok
house_of_graphs_1884,.,kolman,19,57,6,18,0.21,ok
house_of_graphs_1884,.,okamoto_exact,19,57,6,12,2320.11,ok
house_of_graphs_1904,.,kolman,17,28,4,4,0.03,ok
house_of_graphs_1904,.,okamoto_exact,17,28,4,3,291.54,ok
house_of_graphs_1924,.,kolman,18,21,3,3,0.08,ok
house_of_graphs_1924,.,okamoto_exact,18,21,3,3,892.04,ok
house_of_graphs_1944,.,kolman,19,60,8,25,0.26,ok
house_of_graphs_1944,.,okamoto_exact,19,60,8,14,5854.55,ok
house_of_graphs_1964,.,kolman,14,13,4,1,0.0,ok
house_of_graphs_1964,.,okamoto_exact,14,13,4,1,6.71,ok
house_of_graphs_0005,.,kolman,15,14,5,1,0.0,ok
house_of_graphs_0005,.,okamoto_exact,15,14,5,1,22.52,ok
house_of_graphs_0025,.,kolman,15,14,8,1,0.0,ok
house_of_graphs_0025,.,okamoto_exact,15,14,8,1,21.56,ok
house_of_graphs_0045,.,kolman,15,15,2,,,invalid_graph
house_of_graphs_0045,.,okamoto_exact,15,15,2,,,invalid_graph
house_of_graphs_0065,.,kolman,16,24,3,,,invalid_graph
house_of_graphs_0065,.,okamoto_exact,16,24,3,,,invalid_graph
house_of_graphs_0085,.,kolman,19,57,6,18,0.12,ok
house_of_graphs_0085,.,okamoto_exact,19,57,6,14,2256.66,ok
house_of_graphs_0105,.,kolman,19,60,7,24,0.18,ok
house_of_graphs_0105,.,okamoto_exact,19,60,7,14,4482.97,ok
house_of_graphs_0125,.,kolman,18,27,3,6,0.06,ok
house_of_graphs_0125,.,okamoto_exact,18,27,3,5,799.39,ok
house_of_graphs_0145,.,kolman,17,25,4,5,0.1,ok
house_of_graphs_0145,.,okamoto_exact,17,25,4,4,254.38,ok
house_of_graphs_0165,.,kolman,18,30,4,7,0.09,ok
house_of_graphs_0165,.,okamoto_exact,18,30,4,6,986.8,ok
house_of_graphs_0185,.,kolman,14,36,12,14,0.01,ok
house_of_graphs_0185,.,okamoto_exact,14,36,12,14,7.18,ok
